,Aggr,BA_Shapes-acc,BA_Shapes-completion,BA_Community-acc,BA_Community-completion,Tree_Cycle-acc,Tree_Cycle-completion,Cora-acc,Cora-completion
0,add,0.9722222222222222,0.9722222222222222,0.6608996539792388,0.7889273356401384,0.9055555555555556,0.9611111111111111,0.8802946593001841,0.8011049723756906
1,multi,1.0,0.9652777777777778,0.9515570934256056,0.7301038062283737,1.0,0.9833333333333333,0.8655616942909761,0.7826887661141805
